LabID,LabName,FacilityID
221422,UTTARA DIAGNOSTIC COMPLEX — Consultancy & Diagnostic Center [DGHS Facility ID 21422],121422
221424,DARUS SHAFA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21424],121424
221425,Lalmohan Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21425],121425
221426,Amzad Diagnostic center — Consultancy & Diagnostic Center [DGHS Facility ID 21426],121426
221428,Shondhi Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21428],121428
221429,Brahmanbaria Diabetic Somety — Consultancy & Diagnostic Center [DGHS Facility ID 21429],121429
221430,DISHA HEALTH CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21430],121430
221431,PROTIK DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21431],121431
221433,Medi Lab Diagonostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 21433],121433
221434,MAA HOSPITALS & DIGITAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21434],121434
221435,"Mozidia Trust, Ideal Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 21435]",121435
221436,Freindship Specialized Hospital & Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21436],121436
221437,Surgicare Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21437],121437
221438,CITY DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21438],121438
221439,PATUAKHALI DIABETIC ASSOCIATION. — Consultancy & Diagnostic Center [DGHS Facility ID 21439],121439
221442,ZAMAN DIAGNOSTIC COMPLEX — Consultancy & Diagnostic Center [DGHS Facility ID 21442],121442
221444,Alif Blood Bank And Transfusion Centre — Blood Bank [DGHS Facility ID 21444],121444
221447,Chowdhury Out Door Clinic & Hospital (Pvt.) — Consultancy & Diagnostic Center [DGHS Facility ID 21447],121447
221448,Zam Zam Digital Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 21448],121448
221451,Salam Medical and Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 21451],121451
221452,MEDILAB HEALTH CENTRE LIMITED — Consultancy & Diagnostic Center [DGHS Facility ID 21452],121452
221453,NEW JANATA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21453],121453
221454,BANGLADESH DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21454],121454
221455,New Popular Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21455],121455
221456,New Goalanda Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 21456],121456
221457,Green Life Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 21457],121457
221459,UNITED SPECIALISED HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 21459],121459
221461,HEALTH CARE DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21461],121461
221463,KHETLAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21463],121463
221464,Aysha Khanom Memorial Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 21464],121464
221465,CENTRAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21465],121465
221467,MARINE HEALTH CARE PVT. LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 21467],121467
221468,ISLAMI DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21468],121468
221471,LAB STAR DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21471],121471
221473,New Padma Lab — Consultancy & Diagnostic Center [DGHS Facility ID 21473],121473
221474,TUNU CHOWDHURY MEMORIAL HOSPITAL(DIAGNOSTIC) — Consultancy & Diagnostic Center [DGHS Facility ID 21474],121474
221475,Woodland Hospital & Diagnostic Complex — Consultancy & Diagnostic Center [DGHS Facility ID 21475],121475
221476,Adhunik Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21476],121476
221478,JANASHEBA NURSING HOME AND DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21478],121478
221479,Teesta Pathology and Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21479],121479
221480,Adorsho Diagnostic Lab — Consultancy & Diagnostic Center [DGHS Facility ID 21480],121480
221481,"Grameen Kalyan, Rajnagor Health Center — Consultancy & Diagnostic Center [DGHS Facility ID 21481]",121481
221482,Madhaia Mim Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 21482],121482
221483,Al Shifa Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21483],121483
221484,Niramoy Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21484],121484
221485,RAFI MEDICAL CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21485],121485
221486,Chiknikandi Diagnostic Center. — Consultancy & Diagnostic Center [DGHS Facility ID 21486],121486
221488,SAAD DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21488],121488
221490,Farin Lab & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 21490],121490
221492,Satkania X-Ray & Path Clinic — Consultancy & Diagnostic Center [DGHS Facility ID 21492],121492
221494,Dr. Azmal Hospital Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 21494],121494
221495,Modern Health Care Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 21495],121495
221496,85 DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21496],121496
221497,KHANJAHAN ALI DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21497],121497
221501,Day Night Hospital & Diagnostic Centre. — Consultancy & Diagnostic Center [DGHS Facility ID 21501],121501
221506,Modern Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21506],121506
221508,Goalundo Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21508],121508
221509,Parkview Medical College Hospital Blood Bank — Blood Bank [DGHS Facility ID 21509],121509
221514,"New Anandaloke Diagnostic Centre, Central Kalibari Super Market, Gopalgong. — Consultancy & Diagnostic Center [DGHS Facility ID 21514]",121514
221515,St. Marys Catholic Mother & Child Care Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 21515],121515
221517,Mukti Lab — Consultancy & Diagnostic Center [DGHS Facility ID 21517],121517
221519,EASTERN MEDICAL LAB — Consultancy & Diagnostic Center [DGHS Facility ID 21519],121519
221520,SEBA DIGITAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21520],121520
221522,Jarina -Salam Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21522],121522
221523,New Barisal Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21523],121523
221524,Safe Delevery Center & Surgical Home — Consultancy & Diagnostic Center [DGHS Facility ID 21524],121524
221525,CHOWDHURY CLINIC & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21525],121525
221526,KHUDEZA HALIM HOSPITAL AND DIGITAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21526],121526
221527,HEALTH CARE DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21527],121527
221528,Royal Multispeciality Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 21528],121528
221529,AmirHossain Shisho & General Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 21529],121529
221530,SHEFA DIGITAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21530],121530
221531,Al Mutmainnah Maa O shishu Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 21531],121531
221532,Grameen Kalyan Bhaggokul Health Center — Consultancy & Diagnostic Center [DGHS Facility ID 21532],121532
221533,Holy Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21533],121533
221534,ABEER GENERAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 21534],121534
221536,ASIA DIAGNOSTIC & MEDICAL CENTRE LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 21536],121536
221537,RABEYA MADICAL SERVICES — Consultancy & Diagnostic Center [DGHS Facility ID 21537],121537
221538,HEKIM DIABETIC AND DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21538],121538
221539,Medi Lab Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21539],121539
221541,Datta Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21541],121541
221542,Happy X-Ray & Pathology Centre (Pathology) — Consultancy & Diagnostic Center [DGHS Facility ID 21542],121542
221543,Seba diagnostic center — Consultancy & Diagnostic Center [DGHS Facility ID 21543],121543
221545,HASAN DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21545],121545
221546,Dhaka Crown Medical Centre — Consultancy & Diagnostic Center [DGHS Facility ID 21546],121546
221548,alchemi hospital (pvt) ltd — Consultancy & Diagnostic Center [DGHS Facility ID 21548],121548
221550,Shasth Seba Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 21550],121550
221551,Grameen Green Children (G.C) Eye Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 21551],121551
221552,Padma Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21552],121552
221554,ISLAMI BANK COMMUNITY HOSPITAL MYMENSINGH LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 21554],121554
221555,DR. A.B. SIDDQUE DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21555],121555
221566,Akota Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21566],121566
221573,AL-SHEFA GENERAL HOSPITAL (PVT.) — Consultancy & Diagnostic Center [DGHS Facility ID 21573],121573
221576,LIFE CARE GENERAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 21576],121576
221578,KARMIRHATH HOSPITAL (PATHOLOGY) — Consultancy & Diagnostic Center [DGHS Facility ID 21578],121578
221579,Al-Razi Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21579],121579
221580,medicare computerised pathological lab — Consultancy & Diagnostic Center [DGHS Facility ID 21580],121580
221582,S M Memorial Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 21582],121582
221583,SEBA CLINIC AND DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21583],121583
221584,DELTA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21584],121584
221586,Chander Alo Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21586],121586
221588,Mother and Child Care Normal Delevery Center and Hospital. — Consultancy & Diagnostic Center [DGHS Facility ID 21588],121588
221589,H.K MOTHER CARE HOSPITAL & DIAGNOSTIC CENTERE — Consultancy & Diagnostic Center [DGHS Facility ID 21589],121589
221590,Health Care Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21590],121590
221595,NEW POPULAR MEDICAL SERVICES — Consultancy & Diagnostic Center [DGHS Facility ID 21595],121595
221598,Perua Computerized Diagnostic Complex. — Consultancy & Diagnostic Center [DGHS Facility ID 21598],121598
221600,MOURY CLINIC & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21600],121600
221601,FRIENDSHIP HOSPITAL SHYAMNAGAR — Consultancy & Diagnostic Center [DGHS Facility ID 21601],121601
221602,Madhumoti Diagnostic center — Consultancy & Diagnostic Center [DGHS Facility ID 21602],121602
221603,New Daulatkhan Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21603],121603
221604,Jahanara Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21604],121604
221606,"Islami Bank Hospital, Mugda — Blood Bank [DGHS Facility ID 21606]",121606
221607,Bangladesh Specialized Hospital PLC — Consultancy & Diagnostic Center [DGHS Facility ID 21607],121607
221610,MAHDUMATI HOSPITAL (PVT) LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 21610],121610
221611,KAROTOA DIAGNOSTIC — Consultancy & Diagnostic Center [DGHS Facility ID 21611],121611
221612,ZAMAN CLINIC — Consultancy & Diagnostic Center [DGHS Facility ID 21612],121612
221613,Save Health Hospital Institute Pathologi Lab — Consultancy & Diagnostic Center [DGHS Facility ID 21613],121613
221614,Jonaki X-Ray & Pathology — Consultancy & Diagnostic Center [DGHS Facility ID 21614],121614
221615,Shukty Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21615],121615
221624,Ibn Shafi Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21624],121624
221626,NEW SHUVECHA CLINIC & NURSING HOME — Consultancy & Diagnostic Center [DGHS Facility ID 21626],121626
221627,ATIBAZAR CENTRAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 21627],121627
221629,MAA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21629],121629
221630,FIROZA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21630],121630
221631,Shayan Oro-Dental Clinic — Consultancy & Diagnostic Center [DGHS Facility ID 21631],121631
221632,AKHI TARA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21632],121632
221633,Gournadi Nursing Home and Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21633],121633
221634,Central lab Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21634],121634
221635,LIFE LINE DIAGNOSTIC & CONSULTATION CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21635],121635
221636,Green Care Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21636],121636
221637,UNIQUE DIAGNOSTIC CENTER. — Consultancy & Diagnostic Center [DGHS Facility ID 21637],121637
221638,Life Care Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21638],121638
221640,The Barakah General Hospital Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 21640],121640
221641,SHEFA CLINIC LAB — Consultancy & Diagnostic Center [DGHS Facility ID 21641],121641
221644,MEDI LAB DIAGNOSTIC COMPLE — Consultancy & Diagnostic Center [DGHS Facility ID 21644],121644
221645,MODERN DIAGONOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21645],121645
221648,TARAPADA MEMORIAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21648],121648
221649,jahangir pathology centre — Consultancy & Diagnostic Center [DGHS Facility ID 21649],121649
221654,M/s Prime Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21654],121654
221655,Kasba Digital Diagnostic Center. — Consultancy & Diagnostic Center [DGHS Facility ID 21655],121655
221658,HAZI MD IBRAHIM MEMORIAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21658],121658
221659,Al-Hera Siddikia Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21659],121659
221660,SOMAJDER DIAGONOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21660],121660
221661,Ad-din Barrister Rafique-ul-Huq Hospital — Blood Bank [DGHS Facility ID 21661],121661
221662,BABU PATHOLOGICAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21662],121662
221663,THE SHEBA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21663],121663
221666,Islami Bank Hospital Mirpur — Consultancy & Diagnostic Center [DGHS Facility ID 21666],121666
221667,Ibn Sina Medical Imaging Center — Consultancy & Diagnostic Center [DGHS Facility ID 21667],121667
221668,FAISAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 21668],121668
221669,Rizia Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21669],121669
221670,Medinova Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21670],121670
221671,JAMALPUR APOLLO HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 21671],121671
221672,BANDHON DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21672],121672
221674,Emu Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 21674],121674
221675,NIRUPON HOSPITAL & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 21675],121675
221676,Life Care Shishu o General Hospital & Diagnostic Center. — Consultancy & Diagnostic Center [DGHS Facility ID 21676],121676
221677,Medi Home Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 21677],121677
221679,M.K. LAB & CONSULTATION CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21679],121679
221680,IDRIS DIGITAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 21680],121680
221682,South Green View Diagonstic Lab — Consultancy & Diagnostic Center [DGHS Facility ID 21682],121682
221683,Medilab Diagnostic & Consultation Centre — Consultancy & Diagnostic Center [DGHS Facility ID 21683],121683
221684,The Paul Pathology — Consultancy & Diagnostic Center [DGHS Facility ID 21684],121684
